"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,716871,2023001018003,3726.0,2023007168711,320126,1,3,14580.0,0,1,26,6,1,100,0,0,6,61,1,10,16000,1,11
2023,202301,717681,2023001045101,16362.0,2023007176811,150026,1,2,17496.0,0,1,61,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,718005,2023001056575,3726.0,2023007180051,160026,1,1,3726.0,0,1,28,6,1,100,0,0,6,63,1,10,16000,1,11
2023,202301,718167,2023001062164,14256.0,2023007181671,290526,1,1,14256.0,0,2,26,6,1,100,0,0,11,114,1,12,52000,1,11
2023,202301,718329,2023001067169,17010.0,2023007183291,20026,1,2,9720.0,0,1,43,6,1,100,0,0,0,2,1,10,25000,1,11
2023,202301,718491,2023001073065,11664.0,2023007184911,110026,1,1,11826.0,3,1,46,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,718491,2023001073065,11664.0,2023007184911,110026,1,2,11502.0,3,2,43,1,1,100,0,0,11,114,1,10,95000,1,11
2023,202301,718491,2023001073065,11664.0,2023007184911,110026,1,3,7128.0,0,2,19,6,1,100,0,0,8,81,1,10,8000,1,11
2023,202301,718653,2023001078818,5346.0,2023007186531,110026,1,2,4212.0,0,2,59,1,1,100,0,0,11,114,1,10,15000,1,11
2023,202301,718815,2023001083588,6318.0,2023007188151,130026,1,1,6318.0,0,1,55,1,1,100,0,0,6,63,1,10,60000,2,20
2023,202301,718815,2023001083588,6318.0,2023007188151,130026,1,2,5184.0,0,2,54,1,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,718977,2023001089052,8100.0,2023007189771,290826,1,1,8100.0,0,2,30,1,1,100,0,0,10,101,1,10,10000,1,11
2023,202301,718977,2023001089052,8100.0,2023007189771,290826,1,2,8100.0,0,1,31,1,1,100,0,0,11,114,1,10,207000,1,11
2023,202301,719463,2023001106049,12636.0,2023007194631,150026,1,1,12798.0,0,2,50,6,1,100,0,0,8,81,1,10,81000,1,11
2023,202301,719463,2023001106049,12636.0,2023007194631,150026,1,2,14742.0,0,1,49,6,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,719625,2023001111198,16362.0,2023007196251,300426,1,1,16362.0,0,1,40,6,1,100,0,0,6,63,1,10,0,1,11
2023,202301,719787,2023001117017,4860.0,2023007197871,30026,1,3,5994.0,0,1,49,6,1,100,0,0,8,81,1,10,44000,1,11
2023,202301,720111,2023001128060,5346.0,2023007201111,160026,1,2,5184.0,0,1,46,4,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,720273,2023001134345,80838.0,2023007202731,210226,1,1,80838.0,0,1,32,1,1,100,0,0,10,101,1,10,109000,1,11
2023,202301,720273,2023001134345,80838.0,2023007202731,210226,1,2,60102.0,0,2,28,1,1,100,0,0,11,114,1,10,98000,1,11
2023,202301,720435,2023001140346,20088.0,2023007204351,100326,1,1,20088.0,2,2,44,1,1,100,0,0,11,114,1,10,77000,1,11
2023,202301,720435,2023001140346,20088.0,2023007204351,100326,1,2,22032.0,2,1,50,1,1,100,0,0,11,114,1,10,72000,1,11
2023,202301,720597,2023001146185,8424.0,2023007205971,250026,1,1,8424.0,0,2,47,1,1,100,0,0,6,63,1,10,30800,1,11
2023,202301,720597,2023001146185,8424.0,2023007205971,250026,1,2,8748.0,0,1,58,1,1,100,0,0,5,50,1,10,31700,1,11
2023,202301,721407,2023001174958,16848.0,2023007214071,290226,1,1,16686.0,0,1,39,6,1,100,0,0,11,115,1,10,150000,1,11
2023,202301,721731,2023001186597,20898.0,2023007217311,321326,1,1,20898.0,0,1,40,6,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,722217,2023001203089,11178.0,2023007222171,90026,1,2,12150.0,0,1,62,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,722541,2023001214198,17172.0,2023007225411,170426,1,3,29322.0,3,2,38,4,1,100,0,0,8,81,1,10,40000,1,11
2023,202301,723513,2023001247478,17982.0,2023007235131,290426,1,1,17982.0,0,1,42,1,1,100,0,0,6,63,1,10,44400,1,11
2023,202301,723513,2023001247478,17982.0,2023007235131,290426,1,2,14580.0,0,2,40,1,1,100,0,0,8,81,1,10,30900,1,11
2023,202301,723513,2023001247478,17982.0,2023007235131,290426,1,3,20088.0,0,1,35,6,1,100,0,0,6,63,1,10,7900,1,11
2023,202301,723675,2023001253743,28026.0,2023007236751,140026,1,1,28026.0,0,2,60,1,1,100,0,0,10,101,1,10,10900,1,11
2023,202301,723999,2023001265751,5184.0,2023007239991,50026,1,1,5022.0,2,1,56,1,1,100,0,0,7,71,1,10,60000,1,11
2023,202301,724161,2023001271455,13932.0,2023007241611,40026,1,1,13932.0,2,1,38,1,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,724161,2023001271455,13932.0,2023007241611,40026,1,2,12312.0,2,2,29,1,1,100,0,0,6,63,1,10,6000,1,11
2023,202301,724485,2023001281643,14742.0,2023007244851,300526,1,1,14904.0,0,1,58,1,1,100,0,0,7,71,1,10,92000,1,11
2023,202301,724647,2023001286724,3402.0,2023007246471,110026,1,2,4374.0,0,2,59,1,1,100,0,0,11,114,1,12,5800,1,11
2023,202301,724809,2023001292277,11178.0,2023007248091,300526,1,1,11178.0,0,1,50,1,1,100,0,0,6,63,1,10,62000,2,20
2023,202301,724809,2023001292277,11178.0,2023007248091,300526,1,2,9558.0,0,2,50,1,1,100,0,0,6,65,1,10,34000,1,11
2023,202301,724971,2023001298896,16200.0,2023007249711,290826,1,1,16038.0,0,2,30,6,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,725295,2023001310487,12150.0,2023007252951,320626,1,1,12150.0,0,1,46,1,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,725295,2023001310487,12150.0,2023007252951,320626,1,2,16200.0,0,2,50,1,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,725457,2023001316377,11016.0,2023007254571,321126,1,1,11016.0,0,1,24,6,1,100,1,100,10,101,1,10,53000,1,11
2023,202301,726267,2023001345055,6642.0,2023007262671,270126,1,1,6642.0,0,1,60,1,1,100,0,0,11,114,1,10,96000,1,11
2023,202301,726267,2023001345055,6642.0,2023007262671,270126,1,2,7128.0,0,2,57,1,1,100,0,0,11,114,1,10,31000,1,11
2023,202301,726591,2023001356092,12150.0,2023007265911,250026,1,2,13284.0,4,1,39,1,1,100,0,0,11,116,1,10,98000,1,11
2023,202301,726753,2023001361369,24624.0,2023007267531,240026,1,1,24786.0,0,2,26,1,1,100,0,0,7,71,1,10,26000,1,11
2023,202301,726753,2023001361369,24624.0,2023007267531,240026,1,2,26082.0,0,1,24,1,3,361,1,100,5,50,1,10,7600,1,11
2023,202301,727239,2023001378388,22680.0,2023007272391,320126,1,1,22518.0,2,1,35,1,1,100,0,0,7,71,1,10,97000,1,11
2023,202301,727239,2023001378388,22680.0,2023007272391,320126,1,2,23166.0,2,2,32,1,1,100,0,0,8,81,1,10,20000,1,11
2023,202301,727401,2023001384053,11016.0,2023007274011,290426,1,1,10854.0,0,1,45,1,8,826,0,0,8,81,1,10,94000,1,11
2023,202301,727401,2023001384053,11016.0,2023007274011,290426,1,2,12960.0,0,2,40,1,8,826,0,0,11,114,1,10,24700,1,11
2023,202301,727563,2023001389765,5670.0,2023007275631,30026,1,2,162.0,1,2,52,4,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,727725,2023001395429,13446.0,2023007277251,250026,1,1,13446.0,0,1,31,6,1,100,0,0,6,63,1,10,56000,1,11
2023,202301,727887,2023001400233,10692.0,2023007278871,130026,1,1,10530.0,1,2,61,1,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,727887,2023001400233,10692.0,2023007278871,130026,1,3,14256.0,0,1,38,6,1,100,0,0,2,23,1,10,25000,1,11
2023,202301,728049,2023001405549,3564.0,2023007280491,150026,1,1,3564.0,0,2,57,1,1,100,0,0,7,71,1,10,63000,1,11
2023,202301,728049,2023001405549,3564.0,2023007280491,150026,1,2,4050.0,0,1,65,1,1,100,0,0,10,101,1,10,27000,1,11
2023,202301,728049,2023001405549,3564.0,2023007280491,150026,1,3,3240.0,0,2,54,2,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,728211,2023001411110,10530.0,2023007282111,290626,1,2,11826.0,0,2,65,1,1,100,0,0,11,114,1,10,57000,1,11
2023,202301,728697,2023001428298,25758.0,2023007286971,100426,1,1,25758.0,3,2,50,1,1,100,0,0,10,101,1,10,12000,1,11
2023,202301,728859,2023001433214,69174.0,2023007288591,321326,1,1,69174.0,0,1,56,6,2,200,0,0,6,63,1,10,28000,1,11
2023,202301,729345,2023001450962,12150.0,2023007293451,190026,1,1,12312.0,0,1,59,1,1,100,0,0,11,114,1,10,487000,1,11
2023,202301,729345,2023001450962,12150.0,2023007293451,190026,1,2,14580.0,0,2,54,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,729507,2023001456678,13608.0,2023007295071,40026,1,1,13608.0,0,1,56,6,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,730317,2023010043347,9072.0,2023007303171,250027,4,1,9072.0,0,2,21,6,1,100,0,0,6,65,1,10,4500,1,11
2023,202301,730965,2023010078886,4374.0,2023007309651,260027,4,1,4374.0,0,2,31,6,1,100,0,0,6,64,1,10,3400,1,11
2023,202301,731613,2023010117358,15714.0,2023007316131,250027,4,1,15714.0,0,2,18,6,1,100,0,0,6,65,1,10,5000,1,11
2023,202301,732099,2023010146860,1134.0,2023007320991,160327,4,1,1134.0,0,1,44,6,1,100,0,0,7,71,1,10,980,1,11
2023,202301,732261,2023010155484,6642.0,2023007322611,220027,4,1,6642.0,0,2,24,6,1,100,0,0,7,71,1,10,13000,1,11
2023,202301,732423,2023010164268,3888.0,2023007324231,240027,4,1,3888.0,0,1,20,6,1,100,0,0,6,63,1,10,150,1,11
2023,202301,732585,2023010173651,810.0,2023007325851,90127,4,1,810.0,0,2,55,4,1,100,0,0,7,71,1,10,33000,1,11
2023,202301,732747,2023000005425,4212.0,2023007327471,60027,1,1,4212.0,0,2,27,1,1,100,0,0,11,114,1,10,56000,1,11
2023,202301,732747,2023000005425,4212.0,2023007327471,60027,1,2,5508.0,0,1,27,1,1,100,0,0,6,63,1,10,95000,1,11
2023,202301,733071,2023000024076,22842.0,2023007330711,280027,1,1,22842.0,3,1,44,1,1,100,0,0,8,81,1,10,70000,1,11
2023,202301,733071,2023000024076,22842.0,2023007330711,280027,1,2,16848.0,3,2,42,1,1,100,0,0,7,71,1,10,25000,1,11
2023,202301,733395,2023000045052,2430.0,2023007333951,50127,1,1,2592.0,3,2,55,1,3,361,0,0,6,63,1,10,37000,1,11
2023,202301,733395,2023000045052,2430.0,2023007333951,50127,1,2,2916.0,3,1,63,1,1,100,0,0,6,65,1,10,70000,2,20
2023,202301,733395,2023000045052,2430.0,2023007333951,50127,1,6,2916.0,0,2,19,6,3,361,0,0,7,71,1,10,4300,1,11
2023,202301,733557,2023000055258,8586.0,2023007335571,10127,1,2,9882.0,0,1,23,1,1,100,0,0,6,63,1,10,38000,1,11
2023,202301,733719,2023000064241,5346.0,2023007337191,250027,1,1,5346.0,0,1,59,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,733719,2023000064241,5346.0,2023007337191,250027,1,2,5184.0,0,2,58,1,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,733881,2023000075369,3240.0,2023007338811,210027,1,1,3240.0,0,2,50,1,1,100,0,0,6,63,1,10,83000,1,11
2023,202301,733881,2023000075369,3240.0,2023007338811,210027,1,2,3402.0,0,1,51,1,1,100,0,0,6,63,1,10,65000,1,11
2023,202301,734043,2023000085222,33696.0,2023007340431,200127,1,1,33534.0,4,2,37,1,6,661,0,0,10,101,1,10,67000,1,11
2023,202301,734043,2023000085222,33696.0,2023007340431,200127,1,2,79218.0,4,1,40,1,6,661,0,0,11,116,1,10,46000,1,11
2023,202301,734205,2023000094959,6156.0,2023007342051,230027,1,1,6156.0,0,2,61,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,734529,2023000116486,18468.0,2023007345291,130327,1,1,18468.0,2,1,41,6,1,100,0,0,6,65,1,10,55000,1,11
2023,202301,734529,2023000116486,18468.0,2023007345291,130327,1,2,14904.0,2,2,40,6,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,734853,2023000138539,16524.0,2023007348531,160527,1,1,16524.0,1,2,52,1,1,100,0,0,6,65,1,10,22000,1,11
2023,202301,734853,2023000138539,16524.0,2023007348531,160527,1,2,19440.0,1,1,54,1,1,100,0,0,10,101,1,10,140000,1,11
2023,202301,735501,2023000176634,9558.0,2023007355011,90127,1,2,9882.0,1,2,64,1,1,100,0,0,6,63,1,10,27800,1,11
2023,202301,735501,2023000176634,9558.0,2023007355011,90127,1,3,7776.0,0,1,42,6,1,100,0,0,6,63,1,10,40500,1,11
2023,202301,735825,2023000196216,20736.0,2023007358251,50127,1,1,20736.0,3,1,54,4,1,100,0,0,5,50,1,10,0,1,11
2023,202301,735825,2023000196216,20736.0,2023007358251,50127,1,2,23166.0,3,2,37,4,1,100,0,0,4,40,1,10,20200,1,11
2023,202301,735987,2023000204178,3078.0,2023007359871,90127,1,1,3240.0,0,2,61,5,1,100,0,0,11,114,1,10,170000,1,11
2023,202301,736149,2023000213401,13770.0,2023007361491,50127,1,1,13770.0,1,1,45,1,2,200,0,0,4,40,1,10,150000,1,11
2023,202301,736149,2023000213401,13770.0,2023007361491,50127,1,2,7128.0,1,2,41,1,1,100,0,0,0,2,1,10,92000,1,11
2023,202301,736311,2023000223469,3726.0,2023007363111,210027,1,1,3726.0,3,2,52,1,1,100,0,0,7,71,1,10,22000,1,11
2023,202301,736311,2023000223469,3726.0,2023007363111,210027,1,2,4374.0,3,1,54,1,1,100,0,0,6,65,1,10,150000,1,11
2023,202301,736797,2023000252920,16848.0,2023007367971,80027,1,1,16848.0,1,1,60,1,1,100,0,0,8,81,1,10,70000,1,11
2023,202301,736797,2023000252920,16848.0,2023007367971,80027,1,2,17172.0,1,2,51,1,1,100,0,0,10,101,1,10,25000,1,11
2023,202301,736959,2023000262252,3726.0,2023007369591,230027,1,1,3726.0,3,1,45,1,1,100,0,0,11,114,1,10,185000,1,11
2023,202301,736959,2023000262252,3726.0,2023007369591,230027,1,2,3402.0,3,2,49,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,736959,2023000262252,3726.0,2023007369591,230027,1,3,1296.0,0,1,18,6,1,100,0,0,6,63,1,10,7500,1,11
2023,202301,737283,2023000282109,2916.0,2023007372831,230027,1,1,2916.0,0,1,63,1,1,100,0,0,7,71,1,10,45000,1,11
2023,202301,737283,2023000282109,2916.0,2023007372831,230027,1,2,2916.0,0,2,63,1,1,100,0,0,11,114,1,10,126000,1,11
2023,202301,737931,2023000322314,5508.0,2023007379311,50127,1,1,5508.0,0,2,27,1,1,100,0,0,6,65,1,10,34300,1,11
2023,202301,737931,2023000322314,5508.0,2023007379311,50127,1,2,10044.0,0,1,29,1,1,100,0,0,8,81,1,10,28400,2,20
2023,202301,737931,2023000322314,5508.0,2023007379311,50127,1,3,1134.0,0,1,29,6,1,100,0,0,6,63,1,10,43700,1,11
2023,202301,737931,2023000322314,5508.0,2023007379311,50127,1,4,5994.0,0,1,24,6,1,100,0,0,6,63,1,10,28100,1,11
2023,202301,737931,2023000322314,5508.0,2023007379311,50127,1,5,324.0,3,1,57,1,1,100,0,0,6,63,1,10,45800,1,11
2023,202301,737931,2023000322314,5508.0,2023007379311,50127,1,6,324.0,3,2,52,1,1,100,0,0,6,63,1,10,29100,1,11
2023,202301,738093,2023000332572,10368.0,2023007380931,150127,1,1,10206.0,1,2,63,1,1,100,0,0,8,81,1,10,52000,1,11
2023,202301,738093,2023000332572,10368.0,2023007380931,150127,1,2,10368.0,1,1,64,1,1,100,0,0,8,81,1,10,64000,1,11
2023,202301,738093,2023000332572,10368.0,2023007380931,150127,1,3,6966.0,0,1,36,6,1,100,0,0,10,101,1,10,48000,1,11
2023,202301,738417,2023000352392,4374.0,2023007384171,230027,1,1,4374.0,0,1,28,6,1,100,0,0,7,71,1,10,89000,1,11
2023,202301,738579,2023000361815,2754.0,2023007385791,80027,1,1,2916.0,0,2,61,1,1,100,0,0,7,71,1,10,9500,1,11
2023,202301,738579,2023000361815,2754.0,2023007385791,80027,1,2,3888.0,0,1,62,1,1,100,0,0,8,81,1,10,32000,1,11
2023,202301,738741,2023000371007,17982.0,2023007387411,150127,1,1,17982.0,0,2,32,6,6,661,0,0,10,101,1,10,56000,1,11
2023,202301,738741,2023000371007,17982.0,2023007387411,150127,1,2,18954.0,0,1,33,6,6,661,0,0,6,61,1,10,43700,1,11
2023,202301,739065,2023000392494,2592.0,2023007390651,230027,1,1,2592.0,0,2,57,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,739065,2023000392494,2592.0,2023007390651,230027,1,2,2106.0,0,1,55,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,739227,2023000402642,7776.0,2023007392271,20127,1,1,7938.0,1,2,50,1,1,100,0,0,11,114,1,10,160000,1,11
2023,202301,739227,2023000402642,7776.0,2023007392271,20127,1,2,7452.0,1,1,53,1,1,100,0,0,11,115,1,10,140000,1,11
2023,202301,739551,2023000421722,7290.0,2023007395511,120027,1,2,8100.0,0,2,40,6,1,100,0,0,11,116,1,10,108000,1,11
2023,202301,739875,2023000442829,12960.0,2023007398751,240027,1,1,12960.0,0,1,30,1,1,100,0,0,6,64,1,10,40300,1,11
2023,202301,739875,2023000442829,12960.0,2023007398751,240027,1,2,8586.0,0,2,36,1,1,100,0,0,10,101,1,10,46000,1,11
2023,202301,740361,2023000473777,9072.0,2023007403611,230027,1,1,8910.0,4,1,51,1,1,100,0,0,7,71,1,10,0,1,11
2023,202301,740523,2023000483654,12150.0,2023007405231,60027,1,1,12150.0,0,1,63,6,1,100,0,0,7,71,1,10,40000,2,20
2023,202301,740847,2023000504509,1944.0,2023007408471,260027,1,1,1944.0,3,2,48,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,740847,2023000504509,1944.0,2023007408471,260027,1,2,1782.0,3,1,49,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,741171,2023000523937,972.0,2023007411711,210027,1,1,972.0,1,2,53,1,8,823,0,0,10,101,1,10,70000,1,11
2023,202301,741171,2023000523937,972.0,2023007411711,210027,1,2,4374.0,1,1,53,1,1,100,0,0,8,81,1,10,115000,1,13
2023,202301,741495,2023000542744,89100.0,2023007414951,150527,1,1,89100.0,0,1,54,4,8,826,0,0,8,81,1,10,52000,1,11
2023,202301,741657,2023000553486,11664.0,2023007416571,220027,1,1,11502.0,2,1,47,1,1,100,0,0,10,101,1,10,206000,1,11
2023,202301,741657,2023000553486,11664.0,2023007416571,220027,1,3,8910.0,0,2,18,6,1,100,0,0,5,50,1,10,6000,1,11
2023,202301,741819,2023000564131,35478.0,2023007418191,130327,1,2,35964.0,0,2,63,1,1,100,0,0,8,81,1,10,85000,1,11
2023,202301,741981,2023000573254,3402.0,2023007419811,240027,1,1,3402.0,0,2,64,1,1,100,0,0,6,63,1,10,15000,1,11
2023,202301,742467,2023000603570,14580.0,2023007424671,20127,1,1,14580.0,0,1,36,1,7,700,0,0,10,101,1,10,25000,1,11
2023,202301,742467,2023000603570,14580.0,2023007424671,20127,1,2,12312.0,0,2,35,1,7,700,0,0,10,101,1,10,25000,1,11
2023,202301,742953,2023000633673,17334.0,2023007429531,160327,1,1,17334.0,1,1,44,4,1,100,0,0,6,65,1,10,60000,1,11
2023,202301,742953,2023000633673,17334.0,2023007429531,160327,1,2,17820.0,0,1,20,6,8,801,0,0,8,81,1,10,13100,1,11
2023,202301,743439,2023000664108,25758.0,2023007434391,130227,1,1,25758.0,0,1,32,6,1,100,0,0,10,101,1,10,135000,1,11
2023,202301,743439,2023000664108,25758.0,2023007434391,130227,1,2,11340.0,0,2,30,6,8,826,3,300,11,115,1,10,75000,1,11
2023,202301,744087,2023000702896,3888.0,2023007440871,70027,1,1,3726.0,3,2,45,1,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,744087,2023000702896,3888.0,2023007440871,70027,1,2,2754.0,3,1,41,1,1,100,0,0,8,81,1,10,58000,1,11
2023,202301,744249,2023000711356,11988.0,2023007442491,220027,1,1,11988.0,0,1,31,4,1,100,0,0,7,71,1,10,55000,1,11
2023,202301,744249,2023000711356,11988.0,2023007442491,220027,1,2,14742.0,0,2,28,6,1,100,0,0,6,63,1,10,24000,1,11
2023,202301,744411,2023000720817,21870.0,2023007444111,150227,1,1,21870.0,0,2,54,1,1,100,0,0,8,81,1,10,65000,1,11
2023,202301,744411,2023000720817,21870.0,2023007444111,150227,1,2,16524.0,0,1,52,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,744735,2023000742529,4212.0,2023007447351,140127,1,1,4212.0,0,1,58,1,3,361,0,0,10,101,1,10,180000,1,11
2023,202301,744735,2023000742529,4212.0,2023007447351,140127,1,2,5670.0,0,2,58,1,1,100,0,0,6,65,1,10,135000,1,11
2023,202301,745221,2023000773769,5184.0,2023007452211,30127,1,2,486.0,0,2,24,6,3,361,0,0,6,63,1,10,52000,1,11
2023,202301,745383,2023000783327,8262.0,2023007453831,70027,1,1,8100.0,1,2,29,1,8,826,1,100,6,63,1,10,16000,1,11
2023,202301,745383,2023000783327,8262.0,2023007453831,70027,1,2,19116.0,1,1,30,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,745707,2023000802876,31914.0,2023007457071,180027,1,2,20088.0,0,1,45,1,1,100,0,0,6,63,1,10,2000,1,11
2023,202301,745869,2023000813125,15876.0,2023007458691,90127,1,1,15876.0,0,2,59,1,1,100,0,0,10,101,1,10,126000,1,11
2023,202301,745869,2023000813125,15876.0,2023007458691,90127,1,2,18468.0,0,1,61,1,1,100,0,0,6,63,1,10,96000,1,11
2023,202301,746031,2023000824401,11340.0,2023007460311,250027,1,1,11340.0,0,1,63,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,746031,2023000824401,11340.0,2023007460311,250027,1,2,7128.0,0,2,63,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,746841,2023000875007,13608.0,2023007468411,20127,1,1,13770.0,2,2,42,4,1,100,0,0,8,81,1,10,6000,1,11
2023,202301,747165,2023000896193,21708.0,2023007471651,161127,1,1,21708.0,0,2,29,6,3,323,0,0,10,101,1,10,58000,1,11
2023,202301,747165,2023000896193,21708.0,2023007471651,161127,1,2,15066.0,0,1,29,6,3,361,0,0,6,63,1,10,42000,1,11
2023,202301,747327,2023000904900,4536.0,2023007473271,90127,1,1,4536.0,0,2,38,6,1,100,0,0,6,63,1,10,64000,1,13
2023,202301,747327,2023000904900,4536.0,2023007473271,90127,1,2,5508.0,0,1,41,6,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,747489,2023000914711,57996.0,2023007474891,160627,1,1,58158.0,0,1,24,6,1,100,0,0,10,101,1,10,38000,1,11
2023,202301,747489,2023000914711,57996.0,2023007474891,160627,1,2,49086.0,0,2,25,6,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,747651,2023000924570,7776.0,2023007476511,90127,1,1,7776.0,2,1,32,1,1,100,0,0,8,81,1,10,62000,1,11
2023,202301,747651,2023000924570,7776.0,2023007476511,90127,1,2,5184.0,2,2,31,1,1,100,0,0,8,81,1,10,19400,1,11
2023,202301,747813,2023000933378,49734.0,2023007478131,90127,1,1,49572.0,0,1,30,6,1,100,0,0,6,61,1,10,32000,1,11
2023,202301,747813,2023000933378,49734.0,2023007478131,90127,1,2,34182.0,0,2,24,6,1,100,0,0,6,61,1,10,1700,1,11
2023,202301,748299,2023000963898,34182.0,2023007482991,160527,1,1,34182.0,0,1,61,4,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,748461,2023000973164,7776.0,2023007484611,200127,1,2,8100.0,0,2,59,1,1,100,0,0,11,114,1,10,300000,1,11
2023,202301,748623,2023000983798,11988.0,2023007486231,220027,1,1,11988.0,6,1,39,1,1,100,0,0,10,101,1,10,83000,1,11
2023,202301,748623,2023000983798,11988.0,2023007486231,220027,1,2,10854.0,6,2,39,1,1,100,0,0,11,114,1,10,1200,1,11
2023,202301,748785,2023000993785,29322.0,2023007487851,120027,1,1,29322.0,2,2,43,1,1,100,0,0,6,65,1,10,35000,1,11
2023,202301,748785,2023000993785,29322.0,2023007487851,120027,1,2,13932.0,2,1,46,1,1,100,0,0,6,64,1,10,60000,1,11
2023,202301,748947,2023001002258,30456.0,2023007489471,230027,1,1,30456.0,0,1,21,2,1,100,0,0,7,71,1,10,18000,1,11
2023,202301,749271,2023001021230,5670.0,2023007492711,280027,1,1,5832.0,3,1,45,1,1,100,0,0,6,65,1,10,603000,1,11
2023,202301,749271,2023001021230,5670.0,2023007492711,280027,1,2,3240.0,3,2,41,1,1,100,0,0,8,81,1,10,603000,1,11
2023,202301,749433,2023001031785,2268.0,2023007494331,50127,1,1,2268.0,1,1,58,4,1,100,0,0,6,63,1,10,80000,1,11
2023,202301,749433,2023001031785,2268.0,2023007494331,50127,1,2,5022.0,0,1,22,6,1,100,0,0,8,81,1,10,14300,1,11
2023,202301,749433,2023001031785,2268.0,2023007494331,50127,1,3,3078.0,0,2,21,2,1,100,0,0,7,71,1,10,40000,1,11
2023,202301,750243,2023001081026,33858.0,2023007502431,130227,1,1,34020.0,0,2,55,5,1,100,0,0,6,65,1,10,10200,1,11
2023,202301,750405,2023001090804,35154.0,2023007504051,150527,1,1,35316.0,0,2,51,1,7,700,1,100,0,2,1,10,45000,1,11
2023,202301,750405,2023001090804,35154.0,2023007504051,150527,1,2,21546.0,0,1,49,1,1,100,0,0,6,63,1,10,12200,1,11
2023,202301,750567,2023001100458,42444.0,2023007505671,180027,1,1,42444.0,2,1,34,1,1,100,0,0,8,81,1,10,105000,1,11
2023,202301,750567,2023001100458,42444.0,2023007505671,180027,1,2,30942.0,2,2,36,1,1,100,0,0,10,101,1,10,49000,1,11
2023,202301,750729,2023001112469,12150.0,2023007507291,110127,1,1,12150.0,2,2,52,1,1,100,0,0,10,101,1,10,160000,1,11
2023,202301,750729,2023001112469,12150.0,2023007507291,110127,1,2,9882.0,2,1,54,1,1,100,0,0,7,71,1,10,120000,1,11
2023,202301,750729,2023001112469,12150.0,2023007507291,110127,1,3,20412.0,0,2,22,6,1,100,0,0,10,101,1,10,25000,1,11
2023,202301,751053,2023001130983,16038.0,2023007510531,70027,1,1,16038.0,0,2,60,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,751053,2023001130983,16038.0,2023007510531,70027,1,2,15228.0,0,1,59,1,1,100,0,0,7,71,1,10,37000,1,11
2023,202301,751215,2023001140068,8748.0,2023007512151,30127,1,1,8748.0,2,1,31,1,1,100,0,0,7,71,1,10,98000,1,11
2023,202301,751215,2023001140068,8748.0,2023007512151,30127,1,2,12312.0,2,2,27,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,751377,2023001149401,18306.0,2023007513771,160827,1,1,18306.0,0,2,29,6,1,100,0,0,11,114,1,10,70000,1,11
2023,202301,751863,2023001179621,46332.0,2023007518631,170127,1,1,46332.0,3,2,33,6,8,801,0,0,8,81,1,10,69000,1,11
2023,202301,751863,2023001179621,46332.0,2023007518631,170127,1,2,29970.0,3,1,32,6,2,200,1,100,6,63,1,10,0,1,11
2023,202301,752025,2023001190274,97524.0,2023007520251,161127,1,1,97524.0,0,2,54,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,752187,2023001200367,4212.0,2023007521871,260027,1,1,4212.0,0,2,39,1,1,100,0,0,10,101,1,10,100000,1,11
